Season,Week,Celebrity,Vote_Share,Survival_Value,Judge_Score
31,2,Daniel Durant,0.06666666666222222,-6.0,29.0
31,2,Wayne Brady,0.06666666666222222,-2.0,32.0
31,2,Sam Champion,0.06666666666222222,-12.0,26.0
31,2,Jessie James Decker,0.06666666666222222,-13.0,25.0
31,2,Jordin Sparks,0.06666666666222222,-10.0,27.0
31,2,Heidi D'Amelio,0.06666666666222222,-7.0,28.0
31,2,Charli D'Amelio,0.06666666666222222,-2.0,32.0
31,2,Teresa Giudice,0.06666666666222222,-15.0,23.0
31,2,Vinny Guadagnino,0.06666666666222222,-10.0,27.0
31,2,Shangela,0.06666666666222222,-7.0,28.0
31,2,Gabby Windey,0.06666666666222222,-2.0,32.0
31,3,Cheryl Ladd,0.07142857142346938,-14.0,24.0
31,3,Selma Blair,0.07142857142346938,-10.0,28.0
31,3,Joseph Baena,0.07142857142346938,-8.0,29.0
31,3,Trevor Donovan,0.07142857142346938,-11.0,27.0
31,3,Daniel Durant,0.07142857142346938,-6.0,31.0
31,3,Wayne Brady,0.07142857142346938,-2.0,33.0
31,3,Sam Champion,0.07142857142346938,-13.0,25.0
31,3,Jessie James Decker,0.07142857142346938,-12.0,26.0
31,3,Jordin Sparks,0.07142857142346938,-8.0,29.0
31,3,Heidi D'Amelio,0.07142857142346938,-5.0,32.0
31,3,Charli D'Amelio,0.07142857142346938,-2.0,33.0
31,3,Vinny Guadagnino,0.07142857142346938,-15.0,23.0
31,3,Shangela,0.07142857142346938,-7.0,30.0
31,3,Gabby Windey,0.07142857142346938,-2.0,33.0
31,4,Selma Blair,0.07692307691715976,-7.0,32.0
31,4,Joseph Baena,0.07692307691715976,-12.0,28.0
31,4,Trevor Donovan,0.07692307691715976,-12.0,28.0
31,4,Daniel Durant,0.07692307691715976,-10.0,29.0
31,4,Wayne Brady,0.07692307691715976,-2.0,36.0
31,4,Sam Champion,0.07692307691715976,-14.0,25.0
31,4,Jessie James Decker,0.07692307691715976,-9.0,31.0
31,4,Jordin Sparks,0.07692307691715976,-5.0,34.0
31,4,Heidi D'Amelio,0.07692307691715976,-5.0,34.0
31,4,Charli D'Amelio,0.07692307691715976,-2.0,36.0
31,4,Vinny Guadagnino,0.07692307691715976,-10.0,29.0
31,4,Shangela,0.07692307691715976,-7.0,32.0
31,4,Gabby Windey,0.07692307691715976,-2.0,36.0
31,5,Selma Blair,0.08333333332638888,-5.0,40.0
31,5,Joseph Baena,0.08333333332638888,-11.0,35.0
31,5,Trevor Donovan,0.08333333332638888,-8.0,36.0
31,5,Daniel Durant,0.08333333332638888,-12.0,33.5
31,5,Wayne Brady,0.08333333332638888,-3.0,41.0
31,5,Jessie James Decker,0.08333333332638888,-8.0,36.0
31,5,Jordin Sparks,0.08333333332638888,-10.0,35.5
31,5,Heidi D'Amelio,0.08333333332638888,-6.0,39.0
31,5,Charli D'Amelio,0.08333333332638888,-2.0,42.0
31,5,Vinny Guadagnino,0.08333333332638888,-13.0,31.0
31,5,Shangela,0.08333333332638888,-7.0,38.5
31,5,Gabby Windey,0.08333333332638888,-3.0,41.0
31,6,Trevor Donovan,0.09999999999,-6.0,34.0
31,6,Daniel Durant,0.09999999999,-6.0,34.0
31,6,Wayne Brady,0.09999999999,-6.0,34.0
31,6,Jessie James Decker,0.09999999999,-10.0,32.0
31,6,Jordin Sparks,0.09999999999,-6.0,34.0
31,6,Heidi D'Amelio,0.09999999999,-4.0,36.0
31,6,Charli D'Amelio,0.09999999999,-2.0,40.0
31,6,Vinny Guadagnino,0.09999999999,-11.0,28.0
31,6,Shangela,0.09999999999,-4.0,36.0
31,6,Gabby Windey,0.09999999999,-3.0,37.0
31,7,Trevor Donovan,0.11111111109876542,-2.0,39.0
31,7,Daniel Durant,0.11111111109876542,-5.0,36.5
31,7,Wayne Brady,0.11111111109876542,-4.0,38.0
31,7,Jordin Sparks,0.11111111109876542,-9.0,34.5
31,7,Heidi D'Amelio,0.11111111109876542,-8.0,35.0
31,7,Charli D'Amelio,0.11111111109876542,-2.0,39.0
31,7,Vinny Guadagnino,0.11111111109876542,-10.0,31.5
31,7,Shangela,0.11111111109876542,-5.0,36.5
31,7,Gabby Windey,0.11111111109876542,-7.0,35.5
31,8,Trevor Donovan,0.124999999984375,-6.0,39.0
31,8,Daniel Durant,0.124999999984375,-6.0,39.0
31,8,Wayne Brady,0.124999999984375,-2.0,45.0
31,8,Heidi D'Amelio,0.124999999984375,-8.0,35.0
31,8,Charli D'Amelio,0.124999999984375,-2.0,45.0
31,8,Vinny Guadagnino,0.124999999984375,-9.0,29.0
31,8,Shangela,0.124999999984375,-4.0,42.0
31,8,Gabby Windey,0.124999999984375,-5.0,40.0
31,9,Trevor Donovan,0.16666666663888888,-7.0,32.5
31,9,Daniel Durant,0.16666666663888888,-6.0,34.5
31,9,Wayne Brady,0.16666666663888888,-4.0,36.5
31,9,Charli D'Amelio,0.16666666663888888,-2.0,40.0
31,9,Shangela,0.16666666663888888,-4.0,36.5
31,9,Gabby Windey,0.16666666663888888,-2.0,40.0
32,1,Tyson Beckford,0.07142859075530951,-13.0,12.0
32,1,Harry Jowsey,0.07142859075530951,-13.0,12.0
32,1,Jamie Lynn Spears,0.07142856820149603,-12.0,15.0
32,1,Mira Sorvino,0.07142856820149603,-10.0,17.0
32,1,Barry Williams,0.07142856820149603,-11.0,16.0
32,1,Alyson Hannigan,0.07142856820149603,-14.0,13.0
32,1,Xochitl Gomez,0.07142856820149603,-8.0,18.0
32,1,Adrian Peterson,0.07142856820149603,-8.0,18.0
32,1,Matt Walsh,0.07142856820149603,-15.0,12.0
32,1,Jason Mraz,0.07142856820149603,-5.0,21.0
32,1,Lele Pons,0.07142856820149603,-7.0,19.0
32,1,Mauricio Umansky,0.07142856820149603,-12.0,15.0
32,1,Charity Lawson,0.07142856820149603,-4.0,22.0
32,1,Ariana Madix,0.07142856820149603,-5.0,21.0
32,2,Mira Sorvino,0.07692311428432065,-8.0,18.0
32,2,Barry Williams,0.07692311428432065,-11.0,15.0
32,2,Alyson Hannigan,0.07692311428432065,-7.0,19.0
32,2,Xochitl Gomez,0.07692311428432065,-2.0,24.0
32,2,Adrian Peterson,0.07692311428432065,-11.0,15.0
32,2,Tyson Beckford,0.07692311428432065,-8.0,18.0
32,2,Jason Mraz,0.07692311428432065,-2.0,24.0
32,2,Lele Pons,0.07692311428432065,-4.0,21.0
32,2,Harry Jowsey,0.07692311428432065,-11.0,15.0
32,2,Mauricio Umansky,0.07692311428432065,-14.0,12.0
32,2,Charity Lawson,0.07692311428432065,-4.0,21.0
32,2,Ariana Madix,0.07692311428432065,-6.0,20.0
32,2,Jamie Lynn Spears,0.07692262851122907,-22.0,16.0
32,3,Mira Sorvino,0.08333333332638888,-7.0,26.0
32,3,Barry Williams,0.08333333332638888,-8.0,25.0
32,3,Alyson Hannigan,0.08333333332638888,-9.0,24.0
32,3,Xochitl Gomez,0.08333333332638888,-4.0,32.0
32,3,Adrian Peterson,0.08333333332638888,-12.0,22.0
32,3,Tyson Beckford,0.08333333332638888,-13.0,20.0
32,3,Jason Mraz,0.08333333332638888,-2.0,34.0
32,3,Lele Pons,0.08333333332638888,-6.0,27.0
32,3,Harry Jowsey,0.08333333332638888,-9.0,24.0
32,3,Mauricio Umansky,0.08333333332638888,-11.0,23.0
32,3,Charity Lawson,0.08333333332638888,-4.0,32.0
32,3,Ariana Madix,0.08333333332638888,-2.0,34.0
32,4,Mauricio Umansky,0.09090966499931531,-10.0,19.0
32,4,Mira Sorvino,0.09090909090049687,-8.0,21.0
32,4,Barry Williams,0.09090909090049687,-12.0,18.0
32,4,Alyson Hannigan,0.09090909090049687,-12.0,18.0
32,4,Xochitl Gomez,0.09090909090049687,-3.0,27.0
32,4,Jason Mraz,0.09090909090049687,-5.0,24.0
32,4,Lele Pons,0.09090909090049687,-7.0,22.0
32,4,Harry Jowsey,0.09090909090049687,-8.0,21.0
32,4,Charity Lawson,0.09090909090049687,-5.0,24.0
32,4,Ariana Madix,0.09090909090049687,-4.0,25.0
32,4,Adrian Peterson,0.09090851680530387,-17.0,21.0
32,5,Mira Sorvino,0.09999999999,-9.0,22.0
32,5,Barry Williams,0.09999999999,-5.0,24.0
32,5,Alyson Hannigan,0.09999999999,-10.0,21.0
32,5,Xochitl Gomez,0.09999999999,-2.0,28.0
32,5,Jason Mraz,0.09999999999,-4.0,27.0
32,5,Lele Pons,0.09999999999,-5.0,24.0
32,5,Harry Jowsey,0.09999999999,-11.0,18.0
32,5,Mauricio Umansky,0.09999999999,-5.0,24.0
32,5,Charity Lawson,0.09999999999,-2.0,28.0
32,5,Ariana Madix,0.09999999999,-5.0,24.0
32,6,Barry Williams,0.11111181277460674,-8.0,32.0
32,6,Alyson Hannigan,0.1111111110982731,-10.0,31.0
32,6,Xochitl Gomez,0.1111111110982731,-3.0,42.0
32,6,Jason Mraz,0.1111111110982731,-5.0,39.0
32,6,Lele Pons,0.1111111110982731,-7.0,37.0
32,6,Harry Jowsey,0.1111111110982731,-11.0,29.0
32,6,Charity Lawson,0.1111111110982731,-6.0,38.0
32,6,Ariana Madix,0.1111111110982731,-4.0,41.0
32,6,Mauricio Umansky,0.11111040942637057,-15.0,33.0
32,7,Alyson Hannigan,0.12500078936962722,-7.0,35.0
32,7,Barry Williams,0.12499999998375189,-9.0,32.5
32,7,Xochitl Gomez,0.12499999998375189,-3.0,37.0
32,7,Jason Mraz,0.12499999998375189,-6.0,36.0
32,7,Harry Jowsey,0.12499999998375189,-10.0,32.0
32,7,Charity Lawson,0.12499999998375189,-6.0,36.0
32,7,Ariana Madix,0.12499999998375189,-3.0,37.0
32,7,Lele Pons,0.12499921060286155,-11.0,36.5
32,8,Barry Williams,0.1428571428367347,-6.0,35.0
32,8,Alyson Hannigan,0.1428571428367347,-5.0,36.0
32,8,Xochitl Gomez,0.1428571428367347,-3.0,40.0
32,8,Jason Mraz,0.1428571428367347,-7.0,33.0
32,8,Harry Jowsey,0.1428571428367347,-8.0,28.0
32,8,Charity Lawson,0.1428571428367347,-4.0,39.0
32,8,Ariana Madix,0.1428571428367347,-2.0,42.0
32,9,Alyson Hannigan,0.16666666663888888,-6.0,32.0
32,9,Xochitl Gomez,0.16666666663888888,-3.0,41.0
32,9,Jason Mraz,0.16666666663888888,-2.0,43.0
32,9,Harry Jowsey,0.16666666663888888,-7.0,30.0
32,9,Charity Lawson,0.16666666663888888,-4.0,38.0
32,9,Ariana Madix,0.16666666663888888,-5.0,37.0
33,2,Anna Delvey,0.07692360103480114,-12.0,17.0
33,2,Eric Roberts,0.07692307691688507,-14.0,15.0
33,2,Reginald VelJohnson,0.07692307691688507,-14.0,15.0
33,2,Chandler Kinney,0.07692307691688507,-3.0,24.0
33,2,Dwight Howard ,0.07692307691688507,-4.0,22.0
33,2,Danny Amendola,0.07692307691688507,-7.0,21.0
33,2,Stephen Nedoroscik,0.07692307691688507,-4.0,22.0
33,2,Ilona Maher,0.07692307691688507,-7.0,21.0
33,2,Brooks Nader,0.07692307691688507,-10.0,20.0
33,2,Phaedra Parks,0.07692307691688507,-7.0,21.0
33,2,Jenn Tran,0.07692307691688507,-11.0,19.0
33,2,Joey Graziadei,0.07692307691688507,-4.0,22.0
33,2,Tori Spelling,0.07692255280254007,-22.0,19.0
33,3,Reginald VelJohnson,0.09090909371632594,-12.0,21.0
33,3,Chandler Kinney,0.09090909371632594,-3.0,34.5
33,3,Dwight Howard ,0.09090909371632594,-10.0,26.0
33,3,Danny Amendola,0.09090909371632594,-7.0,30.0
33,3,Stephen Nedoroscik,0.09090909371632594,-4.0,31.0
33,3,Ilona Maher,0.09090909371632594,-8.0,28.0
33,3,Brooks Nader,0.09090909371632594,-6.0,30.5
33,3,Phaedra Parks,0.09090909371632594,-8.0,28.0
33,3,Jenn Tran,0.09090909371632594,-4.0,31.0
33,3,Joey Graziadei,0.09090909371632594,-2.0,35.0
33,3,Eric Roberts,0.09090906274583162,-21.0,23.0
33,4,Chandler Kinney,0.1111111952159462,-5.0,32.0
33,4,Dwight Howard ,0.1111111952159462,-10.0,29.0
33,4,Danny Amendola,0.1111111952159462,-2.0,36.0
33,4,Stephen Nedoroscik,0.1111111952159462,-4.0,33.0
33,4,Ilona Maher,0.1111111952159462,-5.0,32.0
33,4,Phaedra Parks,0.1111111952159462,-5.0,32.0
33,4,Jenn Tran,0.1111111952159462,-5.0,32.0
33,4,Joey Graziadei,0.1111111952159462,-2.0,36.0
33,4,Brooks Nader,0.11111043816131921,-13.0,32.0
33,5,Dwight Howard ,0.12500003192270442,-7.0,24.0
33,5,Stephen Nedoroscik,0.12500003192270442,-7.0,24.0
33,5,Chandler Kinney,0.1249999893382652,-4.0,27.0
33,5,Danny Amendola,0.1249999893382652,-7.0,25.5
33,5,Ilona Maher,0.1249999893382652,-5.0,26.0
33,5,Phaedra Parks,0.1249999893382652,-9.0,24.0
33,5,Jenn Tran,0.1249999893382652,-7.0,25.5
33,5,Joey Graziadei,0.1249999893382652,-5.0,26.0
33,6,Danny Amendola,0.14285797714512724,-6.0,28.0
33,6,Stephen Nedoroscik,0.14285797714512724,-6.0,28.0
33,6,Chandler Kinney,0.1428570037842306,-4.0,32.0
33,6,Dwight Howard ,0.1428570037842306,-6.0,31.0
33,6,Ilona Maher,0.1428570037842306,-10.0,24.0
33,6,Joey Graziadei,0.1428570037842306,-4.0,32.0
33,6,Jenn Tran,0.14285603042996597,-10.0,31.0
33,7,Chandler Kinney,0.16666666663888888,-2.0,30.0
33,7,Dwight Howard ,0.16666666663888888,-7.0,24.0
33,7,Danny Amendola,0.16666666663888888,-6.0,25.5
33,7,Stephen Nedoroscik,0.16666666663888888,-4.0,27.0
33,7,Ilona Maher,0.16666666663888888,-5.0,26.0
33,7,Joey Graziadei,0.16666666663888888,-3.0,27.5
34,1,Corey Feldman,0.07142866814961256,-14.0,9.0
34,1,Danielle Fishel,0.07142866814961256,-7.0,12.0
34,1,Elaine Hendrix,0.07142866814961256,-7.0,12.0
34,1,Baron Davis,0.07142866814961256,-10.0,10.0
34,1,Jordan Chiles,0.07142866814961256,-10.0,10.0
34,1,Andy Richter,0.07142866814961256,-14.0,9.0
34,1,Robert Irwin,0.07142866814961256,-2.0,15.0
34,1,Hilaria Baldwin,0.07142866814961256,-4.0,14.0
34,1,Lauren Jauregui,0.07142866814961256,-5.0,13.0
34,1,Scott Hoying,0.07142866814961256,-10.0,10.0
34,1,Alix Earle,0.07142866814961256,-5.0,13.0
34,1,Jen Affleck,0.07142866814961256,-7.0,12.0
34,1,Dylan Efron,0.07142866814961256,-10.0,10.0
34,1,Whitney Leavitt,0.071427313983608,-15.0,15.0
34,2,Corey Feldman,0.07142857142346938,-15.0,15.0
34,2,Danielle Fishel,0.07142857142346938,-11.0,19.0
34,2,Elaine Hendrix,0.07142857142346938,-6.0,21.0
34,2,Baron Davis,0.07142857142346938,-12.0,18.0
34,2,Jordan Chiles,0.07142857142346938,-2.0,22.0
34,2,Andy Richter,0.07142857142346938,-14.0,16.0
34,2,Robert Irwin,0.07142857142346938,-2.0,22.0
34,2,Hilaria Baldwin,0.07142857142346938,-6.0,21.0
34,2,Lauren Jauregui,0.07142857142346938,-6.0,21.0
34,2,Scott Hoying,0.07142857142346938,-12.0,18.0
34,2,Alix Earle,0.07142857142346938,-6.0,21.0
34,2,Jen Affleck,0.07142857142346938,-2.0,22.0
34,2,Whitney Leavitt,0.07142857142346938,-2.0,22.0
34,2,Dylan Efron,0.07142857142346938,-10.0,20.0
34,3,Danielle Fishel,0.08333333990919119,-9.0,21.0
34,3,Elaine Hendrix,0.08333333990919119,-9.0,21.0
34,3,Jordan Chiles,0.08333333990919119,-2.0,24.0
34,3,Andy Richter,0.08333333990919119,-12.0,18.0
34,3,Robert Irwin,0.08333333990919119,-6.0,22.0
34,3,Hilaria Baldwin,0.08333333990919119,-6.0,22.0
34,3,Scott Hoying,0.08333333990919119,-6.0,22.0
34,3,Alix Earle,0.08333333990919119,-4.0,23.0
34,3,Jen Affleck,0.08333333990919119,-11.0,19.0
34,3,Whitney Leavitt,0.08333333990919119,-2.0,24.0
34,3,Dylan Efron,0.08333333990919119,-4.0,23.0
34,3,Lauren Jauregui,0.08333326091556363,-23.0,18.0
34,4,Danielle Fishel,0.09091065772637986,-10.0,21.0
34,4,Scott Hoying,0.09091065772637986,-10.0,21.0
34,4,Elaine Hendrix,0.09090893421500364,-5.0,24.0
34,4,Jordan Chiles,0.09090893421500364,-5.0,24.0
34,4,Andy Richter,0.09090893421500364,-14.0,18.0
34,4,Robert Irwin,0.09090893421500364,-11.0,22.0
34,4,Alix Earle,0.09090893421500364,-5.0,24.0
34,4,Jen Affleck,0.09090893421500364,-8.0,23.0
34,4,Whitney Leavitt,0.09090893421500364,-4.0,25.0
34,4,Dylan Efron,0.09090893421500364,-8.0,23.0
34,4,Hilaria Baldwin,0.09090721073630226,-16.0,23.0
34,6,Danielle Fishel,0.09999999999,-4.0,36.0
34,6,Elaine Hendrix,0.09999999999,-4.0,36.0
34,6,Jordan Chiles,0.09999999999,-2.0,39.0
34,6,Andy Richter,0.09999999999,-11.0,27.0
34,6,Robert Irwin,0.09999999999,-4.0,36.0
34,6,Scott Hoying,0.09999999999,-10.0,28.0
34,6,Alix Earle,0.09999999999,-7.0,35.0
34,6,Jen Affleck,0.09999999999,-8.0,32.0
34,6,Whitney Leavitt,0.09999999999,-2.0,39.0
34,6,Dylan Efron,0.09999999999,-8.0,32.0
34,7,Danielle Fishel,0.11111111109876542,-7.0,35.0
34,7,Elaine Hendrix,0.11111111109876542,-9.0,32.0
34,7,Jordan Chiles,0.11111111109876542,-5.0,38.0
34,7,Andy Richter,0.11111111109876542,-10.0,29.0
34,7,Robert Irwin,0.11111111109876542,-4.0,41.0
34,7,Alix Earle,0.11111111109876542,-2.0,43.0
34,7,Jen Affleck,0.11111111109876542,-8.0,34.0
34,7,Whitney Leavitt,0.11111111109876542,-3.0,42.0
34,7,Dylan Efron,0.11111111109876542,-5.0,38.0
34,8,Elaine Hendrix,0.12500001479568074,-7.0,37.5
34,8,Jordan Chiles,0.12500001479568074,-3.0,39.0
34,8,Andy Richter,0.12500001479568074,-9.0,34.0
34,8,Robert Irwin,0.12500001479568074,-5.0,38.0
34,8,Alix Earle,0.12500001479568074,-4.0,38.5
34,8,Whitney Leavitt,0.12500001479568074,-2.0,39.5
34,8,Dylan Efron,0.12500001479568074,-5.0,38.0
34,8,Danielle Fishel,0.12499989630523474,-15.0,37.0
34,9,Elaine Hendrix,0.1428571428367347,-7.0,36.0
34,9,Jordan Chiles,0.1428571428367347,-6.0,39.0
34,9,Andy Richter,0.1428571428367347,-8.0,29.0
34,9,Robert Irwin,0.1428571428367347,-2.0,42.0
34,9,Alix Earle,0.1428571428367347,-5.0,40.0
34,9,Whitney Leavitt,0.1428571428367347,-2.0,42.0
34,9,Dylan Efron,0.1428571428367347,-2.0,42.0
34,10,Elaine Hendrix,0.16666929976750322,-5.0,28.5
34,10,Jordan Chiles,0.16666929976750322,-5.0,28.5
34,10,Robert Irwin,0.16666614000118538,-4.0,29.5
34,10,Alix Earle,0.16666614000118538,-5.0,29.0
34,10,Dylan Efron,0.16666614000118538,-9.0,27.5
34,10,Whitney Leavitt,0.16666298029477133,-8.0,29.0
